first_name,last_name,dob,company_id,last_active,score,member_since,state
Lisa,Hughes,12/24/1962,13,4/6/2018,30,1974,WY
Michael,Richards,4/6/1997,19,1/3/2019,52,2014,DC
Andrea,Snyder,9/19/1970,13,5/25/2018,86,2007,DC
Heather,Hernandez,2/12/1985,6,1/9/2018,43,1971,KY
Daniel,Gray,3/30/1993,19,7/31/2018,95,1971,ND
Angela,Martinez,9/21/1981,12,4/24/2018,39,1979,MD
Jessica,Serrano,7/18/1978,16,3/14/2018,38,1986,DE
Carolyn,Hawkins,11/9/1986,14,3/6/2018,89,1978,NM
Edward,Navarro,9/10/1991,12,6/12/2018,84,2013,NY
Jillian,Wade,10/11/1975,1,6/17/2018,60,1977,NC
Richard,Raymond,4/13/1977,8,7/28/2018,37,2013,WY
Linda,Lawson,12/5/1985,5,12/12/2018,54,2003,RI
Brian,Barker,2/26/1994,9,2/9/2018,90,2016,OR
Derek,Donovan,7/9/1984,13,11/21/2018,61,2018,IA
Yolanda,Edwards,1/2/1981,9,11/18/2018,30,1970,IL
Jacqueline,Wood,9/23/1987,17,6/17/2018,93,2002,ND
David,Walters,11/14/1995,6,1/7/2019,41,1980,NE
Kristin,White,6/30/1960,20,9/10/2018,79,1972,MI
Dominique,Chen,3/10/1997,14,3/23/2018,96,1978,SC
Yesenia,Ward,11/23/1996,3,12/5/2018,32,2005,AL
Ryan,Johnson,7/14/1966,0,12/14/2018,64,1991,GA
Pamela,Black,1/20/1987,9,5/12/2018,33,1993,FL
Levi,Smith,1/19/1993,18,2/4/2018,80,1999,IL
Brandon,Crawford,3/20/1995,18,5/26/2018,69,2004,MS
Christian,Harris,2/7/1964,10,12/26/2018,42,1981,NM
Frank,Herrera,5/16/1987,20,8/1/2018,66,1987,DC
Brent,Rivera,8/1/1987,6,1/11/2018,64,2001,MD
Susan,Sellers,9/4/1966,16,5/4/2018,89,1988,ME
David,Lopez,9/5/1995,20,2/6/2018,98,2012,HI
Kaitlin,Gonzalez,9/24/1983,3,1/9/2018,38,1988,MO
Amanda,Rivers,6/27/1977,1,7/18/2018,30,1995,NY
Cassandra,Owen,3/2/1962,9,8/11/2018,31,2005,ID
Patricia,Smith,1/5/1998,20,7/25/2018,84,1996,ID
Danny,Brown,5/3/1996,6,5/25/2018,61,2003,NC
Garrett,Newman,7/12/1994,8,5/31/2018,76,1986,NE
Laura,Copeland,10/7/1969,11,10/13/2018,87,1987,OH
Suzanne,Tucker,2/6/1974,13,10/27/2018,54,1987,WY
Christopher,Moran,12/10/1965,18,7/15/2018,96,1998,TX
Kathleen,Gillespie,8/26/1996,7,12/18/2018,60,2010,VT
James,Leon,7/1/1985,4,2/5/2018,51,1996,ME
Taylor,Wright,7/20/1986,18,7/23/2018,41,1996,KY
Laura,Henry,1/2/1974,12,12/30/2018,67,1995,KY
Christopher,Hernandez,4/29/1982,0,2/24/2018,58,1977,TN
Jill,Davenport,12/9/1960,1,11/23/2018,76,1992,DE
Jeffrey,Hodges,4/4/1960,9,1/28/2018,55,2010,UT
Kathleen,Campbell,6/8/1966,3,12/25/2018,93,1999,MI
Emily,Porter,8/15/1986,14,2/16/2018,71,2002,MI
Richard,Burns,9/15/1990,9,6/13/2018,82,2005,NE
Stephanie,Nixon,2/11/1994,3,7/25/2018,39,2018,AR
Carrie,Munoz,4/18/1965,15,11/21/2018,32,1993,NJ
Juan,Carter,10/30/1971,7,10/27/2018,30,2012,SC
Thomas,Wallace,6/13/1992,11,7/10/2018,64,1976,IL
Austin,Banks,3/15/1996,3,1/9/2018,98,2009,PA
Ashley,Merritt,12/7/1984,2,1/10/2018,74,2015,ME
Marie,Torres,8/7/1989,4,2/21/2018,99,2016,MO
Louis,Baird,1/2/1973,9,3/29/2018,41,1980,WA
Ryan,Vaughan,7/31/1984,6,10/26/2018,36,2014,PA
Craig,Thomas,5/20/1993,1,11/12/2018,68,1989,HI
William,Rivera,3/27/1969,16,10/17/2018,52,2012,MI
Brett,Pace,3/12/1992,7,10/27/2018,95,1996,WI
Brenda,Ramirez,2/28/1991,19,11/4/2018,94,1978,NH
Shari,Medina,3/18/1989,3,11/3/2018,35,2001,MO
Brandi,Fisher,6/5/1960,1,3/15/2018,57,1974,MI
Kimberly,Miller,5/6/1992,18,6/24/2018,53,1997,AR
Judy,Green,7/31/1970,17,10/6/2018,53,2001,NV
Matthew,Gibson,11/10/1991,3,5/13/2018,95,1990,NV
Lisa,Rose,12/9/1983,10,6/6/2018,38,1992,CO
John,Bryant,6/27/1973,5,6/17/2018,50,1973,IL
Chris,Gilbert,10/16/1961,12,12/2/2018,46,1991,AK
Barbara,Cook,6/14/1993,20,5/29/2018,54,1985,VA
Andrew,Tucker,7/2/1976,7,3/8/2018,47,2006,WV
Steven,Sharp,5/27/1970,4,12/17/2018,58,1985,MO
Rebecca,Richardson,4/23/1974,2,12/20/2018,81,2001,LA
Kristine,Carpenter,8/25/1991,13,1/4/2019,51,2006,UT
Kristen,Mccarty,4/8/1993,3,6/9/2018,54,2000,SD
Antonio,Patterson,8/4/1959,3,8/8/2018,72,1977,PA
Troy,Norman,5/4/1969,20,7/21/2018,99,1990,ME
Shannon,Carpenter,8/23/1975,3,3/17/2018,60,1983,NC
Olivia,Cantrell,9/10/1962,14,12/22/2018,98,2005,IN
Jay,Thomas,1/9/1974,6,5/30/2018,76,1979,PA
Amanda,Davis,6/9/1974,19,6/4/2018,47,2006,WI
Michele,Jones,1/14/1994,16,6/28/2018,90,1978,RI
Sarah,Graham,9/12/1995,2,4/22/2018,86,2004,AR
Tina,Herrera,1/13/1997,17,6/13/2018,45,2004,OK
Danielle,Anderson,12/28/1960,11,10/31/2018,38,1986,MO
Michael,Wilson,10/23/1974,4,7/13/2018,47,2009,MS
Luis,Gray,6/21/1983,2,4/4/2018,75,2012,VA
Erin,Woods,12/25/1974,10,6/29/2018,43,1990,NV
Joanne,Floyd,11/12/1996,16,2/14/2018,39,2015,WY
Rebecca,Carter,4/11/1962,8,5/23/2018,45,1998,RI
Laurie,Roberts,9/24/1973,0,7/22/2018,71,1999,AK
Christopher,Brown,3/19/1960,9,12/15/2018,33,1985,CO
Brandon,Johnston,12/21/1975,18,12/12/2018,63,2015,MN
Kaitlyn,Lawrence,11/29/1974,0,7/10/2018,49,2013,KY
Matthew,Snow,4/5/1969,9,5/7/2018,96,1975,MD
Stacy,Taylor,9/9/1972,5,11/12/2018,86,1974,OR
Kelly,Montgomery,11/30/1990,13,8/27/2018,57,1992,IA
Kimberly,Goodwin,5/7/1988,16,3/29/2018,72,1983,UT
Antonio,King,3/31/1965,20,11/29/2018,49,1982,IN
Daniel,Mathis,3/2/1977,12,4/21/2018,33,2012,NH
Samantha,Brooks,11/3/1994,0,3/1/2018,42,2006,CA
Barry,Riley,11/1/1985,7,10/7/2018,61,2009,NH
Allen,Harrell,9/3/1972,11,11/3/2018,89,2011,SD
Natalie,Carlson,1/6/1990,0,11/22/2018,49,1987,SD
Teresa,Oliver,9/18/1994,3,3/12/2018,52,1982,DE
Lauren,Cook,5/23/1991,5,1/3/2019,63,2014,NC
Stephanie,Ramirez,1/20/1964,12,9/4/2018,57,2017,KY
Teresa,Green,4/17/1997,15,2/26/2018,37,1971,NC
Mark,Warren,4/23/1975,10,8/25/2018,36,1974,RI
Carol,Ayers,4/25/1959,15,6/24/2018,32,1977,CA
Kimberly,Hanna,6/5/1988,17,2/19/2018,91,2009,TN
Ricky,Mitchell,10/29/1982,5,4/28/2018,39,1997,NY
Stacy,Cross,9/16/1964,6,11/27/2018,63,1984,DE
Richard,Keller,11/5/1966,13,2/19/2018,56,1983,MT
Nathan,Myers,11/27/1990,4,4/3/2018,35,2001,CA
Jacob,Smith,2/11/1982,13,8/11/2018,77,2001,SC
Courtney,Gonzalez,9/27/1983,11,10/26/2018,55,2005,NY
Evan,Green,6/20/1966,6,5/22/2018,76,1993,WA
Joe,Boyle,3/22/1975,20,4/3/2018,90,1993,DE
Jimmy,King,1/2/1973,12,2/25/2018,81,2008,AZ
Gregory,Martinez,9/19/1990,14,6/15/2018,96,1982,VA
Tony,Dunn,2/11/1974,9,3/18/2018,37,2005,UT
Elizabeth,Gardner,2/1/1969,2,11/15/2018,37,2002,LA
Kenneth,Calderon,7/4/1968,8,2/14/2018,73,1997,SD
Christy,Williams,2/3/1996,9,8/1/2018,40,2011,WI
Sarah,Bush,4/20/1962,6,5/11/2018,96,1972,MN
Kimberly,Carr,8/29/1998,3,3/23/2018,86,1991,MN
Amy,Lewis,9/29/1969,10,3/16/2018,68,1998,IA
Lisa,Lewis,12/27/1970,11,7/1/2018,99,1995,LA
Claudia,Barajas,10/29/1996,10,7/10/2018,35,1999,PA
Allison,Woodward,11/1/1968,19,11/2/2018,76,2013,ID
Jessica,Hunter,4/11/1988,7,1/13/2018,47,2008,RI
Christina,Stewart,9/18/1969,19,5/17/2018,65,1988,NH
Rodney,Nguyen,5/17/1963,10,10/11/2018,90,1989,CT
Cassandra,Strickland,1/19/1990,6,11/8/2018,82,2003,TN
Jessica,Williams,1/23/1960,18,10/4/2018,94,2017,FL
Carol,Glover,2/13/1982,15,1/25/2018,51,1970,WV
Cory,Simmons,8/19/1982,10,12/26/2018,97,2001,OK
Amy,Nguyen,8/21/1979,3,1/27/2018,65,1973,VA
Brittany,Williams,10/11/1961,20,5/12/2018,46,2010,NC
Jason,Sandoval,1/17/1959,6,7/30/2018,73,1992,MT
Isaiah,Davis,5/28/1979,2,7/26/2018,69,1996,NY
Mario,Long,3/14/1989,15,6/15/2018,71,1980,UT
Daniel,Villegas,7/9/1992,18,2/23/2018,70,1983,HI
Jennifer,Bentley,9/3/1959,5,7/28/2018,62,1995,CO
Jessica,Scott,5/31/1998,6,4/7/2018,52,1974,LA
Richard,Lin,4/11/1982,14,7/7/2018,48,1984,HI
Ashley,Lopez,6/13/1977,12,12/31/2018,90,1973,ME
Michael,Barrett,7/13/1979,20,2/15/2018,81,2006,MN
Scott,Trujillo,1/5/1993,8,5/7/2018,72,2013,AL
Travis,Wallace,4/19/1971,15,2/18/2018,97,2006,WI
Shannon,Moyer,9/25/1976,10,9/14/2018,52,2000,CT
Katrina,Walter,9/4/1964,11,9/9/2018,91,2007,AR
Holly,Levine,6/25/1974,5,1/20/2018,90,2013,NC
Megan,Torres,7/22/1979,14,9/5/2018,69,2000,CO
Ryan,Taylor,11/20/1990,12,9/22/2018,91,1991,CO
David,Franco,4/9/1973,3,9/1/2018,92,1979,FL
Lee,Cline,9/2/1964,8,4/12/2018,51,1983,OK
Vanessa,Collier,2/16/1974,15,1/25/2018,94,1998,CO
Wayne,Young,4/28/1992,7,9/9/2018,67,1978,IA
Chris,Williams,3/10/1974,7,10/15/2018,73,2007,GA
Miguel,Mcguire,1/17/1997,8,3/11/2018,71,1980,OR
Teresa,Lawrence,4/25/1980,1,9/28/2018,31,1988,MN
Alan,Peterson,7/14/1991,8,3/25/2018,49,2011,MS
Richard,Frazier,5/18/1987,3,9/5/2018,41,1978,MD
Brian,Byrd,10/20/1974,10,3/2/2018,99,1996,NM
Daniel,Hartman,3/30/1982,10,8/10/2018,65,2007,NC
Richard,Allen,10/16/1961,13,11/17/2018,54,1976,MS
Allison,Greene,5/9/1976,2,12/24/2018,35,1979,NV
Julie,Chapman,10/13/1982,17,2/15/2018,66,2001,IL
Michael,Hayes,10/8/1976,0,6/20/2018,84,1982,KY
David,Simpson,8/5/1986,13,10/26/2018,96,2008,OR
David,White,1/25/1961,16,8/31/2018,65,1984,GA
Joseph,Ryan,5/11/1966,19,2/13/2018,47,2018,NH
Stephen,Avery,5/13/1970,5,9/13/2018,78,2010,KY
Adrian,Larson,6/11/1983,0,3/10/2018,91,1988,WA
Charles,Thomas,12/14/1972,13,7/18/2018,53,1971,MT
Brian,Delacruz,11/2/1969,11,7/24/2018,31,1978,VA
Renee,Wolf,1/13/1986,5,5/22/2018,77,1979,SC
Jessica,Stafford,11/19/1970,16,2/10/2018,69,1973,WA
Beverly,Reyes,1/27/1977,8,11/14/2018,63,2007,MI
Donna,Berry,9/7/1996,20,5/6/2018,97,1995,PA
Robert,Smith,3/9/1959,18,12/15/2018,35,1983,NV
Julie,Jordan,2/18/1985,0,12/26/2018,43,1971,TX
Stacy,Williams,12/24/1968,1,1/31/2018,62,2003,TN
Robert,Harris,1/13/1984,15,12/13/2018,64,2008,MI
Jesse,Turner,1/3/1979,11,9/21/2018,91,1977,WV
Jennifer,Wiggins,11/8/1984,18,9/16/2018,87,1985,GA
Dana,Wright,9/2/1987,19,4/25/2018,61,2002,NV
Tristan,Hamilton,7/11/1964,15,2/24/2018,65,2014,RI
Jorge,Estes,3/2/1990,19,8/7/2018,37,2018,CT
Matthew,Price,2/20/1991,1,1/4/2019,57,1981,CA
Richard,Nelson,10/11/1965,19,6/6/2018,65,1971,MN
Carmen,Snyder,6/21/1978,20,4/10/2018,57,2017,WA
Amanda,Nelson,2/21/1978,7,5/26/2018,89,1971,NC
Andre,Hopkins,6/19/1989,11,10/14/2018,54,2013,NM
Angela,Carter,5/17/1968,10,10/14/2018,92,2015,LA
Billy,Guzman,10/15/1985,8,2/26/2018,48,2017,SC
Jorge,Hall,11/20/1983,15,12/28/2018,38,1986,NH
Brittany,Anderson,5/23/1966,7,11/11/2018,55,2005,ME
Colleen,Richard,12/14/1967,2,12/21/2018,81,2006,VA
Tiffany,Doyle,5/7/1969,3,1/30/2018,35,1995,DE
Erin,Young,5/6/1970,9,5/18/2018,65,2014,ME
Dustin,Roberts,1/23/1990,3,8/10/2018,37,1979,ND
Aaron,Castillo,2/6/1971,11,9/12/2018,49,2007,RI
Randy,Jones,1/18/1973,5,9/13/2018,99,2005,NC
Michael,Sanchez,11/8/1998,2,7/24/2018,38,2002,PA
Christine,Delgado,2/12/1964,10,7/11/2018,83,1977,NV
Melvin,Wilson,1/31/1963,20,9/19/2018,73,1979,CT
Nicole,Jones,3/20/1992,2,10/29/2018,94,2017,MT
Gordon,Hill,9/23/1975,8,7/12/2018,92,1985,IL
Brian,Hernandez,5/6/1966,1,6/13/2018,68,1998,SC
Lauren,Howell,2/16/1960,4,11/18/2018,83,1996,MA
Emily,Foster,5/4/1975,16,10/14/2018,47,2010,NY
Samantha,Robbins,1/19/1960,3,12/3/2018,91,1995,GA
Scott,Brown,3/22/1969,10,3/17/2018,31,1998,OK
Bryce,Marshall,4/11/1964,14,6/13/2018,75,1970,KY
James,Coleman,11/26/1979,13,12/15/2018,33,1996,MI
Eric,Evans,9/26/1964,6,11/5/2018,90,1995,NC
Jeremy,Mcclure,11/18/1985,14,7/31/2018,80,2003,WI
Brian,Lucas,3/8/1962,16,11/9/2018,74,1977,IN
Maria,Gill,2/24/1994,19,4/2/2018,34,1993,MT
James,Williams,6/12/1981,11,12/8/2018,48,1980,UT
Henry,Ford,4/25/1977,16,9/6/2018,41,1980,KS
Glenn,Anderson,5/12/1985,19,12/13/2018,69,1978,VT
Stephanie,Gibson,3/8/1965,13,7/20/2018,58,1986,NE
Terri,Payne,8/28/1980,8,12/2/2018,77,1970,RI
Kara,Roberts,9/17/1993,2,2/20/2018,90,1978,SC
Elizabeth,Mccoy,10/10/1995,0,5/3/2018,64,2003,IN
Kathryn,Clarke,11/20/1965,9,3/29/2018,50,2003,RI
Hannah,Knight,5/30/1992,0,10/26/2018,49,2005,TX
Heather,Rodriguez,10/30/1965,8,5/21/2018,73,2003,TX
Susan,Hodges,8/10/1972,12,3/22/2018,75,1984,OH
Brian,Garcia,11/27/1992,17,10/29/2018,68,2002,NC
Troy,Berger,3/24/1965,0,4/27/2018,40,1995,DC
Maria,Morris,7/8/1986,11,8/17/2018,66,2003,UT
Charles,Daniels,6/15/1984,11,12/24/2018,61,1977,IL
Teresa,Long,10/29/1981,7,3/9/2018,31,1981,ID
Ryan,Byrd,2/1/1995,3,8/10/2018,30,1996,KY
Erin,Kelly,2/22/1980,20,3/3/2018,42,1995,MI
Brian,Lopez,10/28/1977,10,2/27/2018,37,1989,AL
Dawn,Barnes,7/26/1989,20,8/20/2018,52,1993,IL
Alex,Walker,5/17/1977,12,10/24/2018,54,1981,NJ
Megan,Vasquez,8/22/1966,10,8/25/2018,87,1995,OH
Madeline,Mccarty,2/5/1965,1,1/9/2018,96,1978,TN
Ronald,Clark,12/11/1971,17,4/13/2018,36,1999,MS
Micheal,Diaz,1/6/1974,18,12/18/2018,71,2004,OK
Kimberly,Davila,9/4/1963,6,5/30/2018,56,1999,WY
Lindsay,Jones,9/21/1968,9,11/28/2018,63,1980,AL
Shari,Sandoval,7/25/1972,9,4/27/2018,44,2001,NE
Victoria,Jackson,6/13/1970,14,12/11/2018,32,2006,AR
Michelle,Park,1/1/1989,12,1/10/2018,31,2001,AK
Derek,Brooks,6/17/1996,14,1/7/2019,86,1973,MD
James,Vazquez,1/13/1997,2,9/19/2018,31,1978,AL
Tony,Brown,8/16/1974,3,11/29/2018,39,2000,ND
Alison,Taylor,10/18/1976,16,11/28/2018,93,2000,MI
Jared,Lee,4/25/1981,4,6/9/2018,83,1982,AR
Gavin,Short,1/23/1965,16,12/31/2018,85,1994,TX
Samantha,Nguyen,1/31/1972,8,3/7/2018,96,1998,IA
Steven,Carter,3/21/1966,18,10/3/2018,52,2014,NY
Troy,Garza,1/31/1986,14,1/22/2018,63,1987,MT
Andrea,Huerta,9/27/1996,6,8/12/2018,69,2007,SD
Edward,Day,1/31/1966,16,11/23/2018,62,1974,SC
Lisa,Davis,7/9/1988,1,7/13/2018,56,2018,VA
Carol,Baker,3/2/1984,0,1/19/2018,78,1976,UT
Stephanie,Graves,11/16/1998,10,1/15/2018,76,2012,AR
Carmen,Thompson,11/1/1976,5,11/6/2018,69,1988,AR
Tonya,Cox,2/13/1986,16,7/24/2018,47,2002,MN
Kayla,Green,12/25/1994,7,4/8/2018,41,2007,AL
David,Harris,10/28/1983,13,3/9/2018,76,1973,WI
Monica,Terrell,8/10/1991,12,1/25/2018,49,1994,MD
Edwin,Faulkner,1/25/1997,0,8/16/2018,30,2011,WI
Dawn,Parker,5/13/1981,14,6/10/2018,48,2002,NH
Jonathan,Carr,5/21/1980,11,3/26/2018,47,2006,UT
Kaylee,Williams,7/13/1961,15,8/8/2018,41,1977,VA
Daniel,Craig,11/18/1984,11,5/1/2018,90,1976,PA
Joanna,Bauer,4/5/1998,14,1/4/2019,35,1987,SC
Patty,Fernandez,1/5/1990,2,6/2/2018,35,1996,AK
Kayla,Morris,8/20/1976,2,5/26/2018,90,1976,CA
Christina,Meyer,6/21/1996,11,5/4/2018,71,1980,ND
Daniel,Barajas,4/27/1982,11,5/13/2018,62,2004,LA
Andrea,Grant,10/21/1995,2,8/26/2018,91,1979,WA
Tracy,Nelson,1/27/1997,13,9/20/2018,53,1987,NJ
Marcus,Ramsey,3/19/1968,7,9/25/2018,56,2010,OH
Stephanie,Saunders,8/31/1959,1,6/5/2018,72,2013,VA
Mary,Woods,9/21/1960,4,10/16/2018,96,1992,NE
Anthony,Hudson,4/16/1966,10,8/28/2018,55,2014,DC
Michelle,Dennis,2/6/1965,9,1/26/2018,37,2011,ID
Jose,Jones,12/15/1979,16,8/24/2018,69,1982,MD
Christian,Tucker,11/5/1987,20,3/10/2018,79,1996,AL
Laura,Young,2/20/1981,0,9/24/2018,83,1973,WA
Brittany,Baldwin,9/30/1984,7,7/26/2018,81,1972,MD
Katherine,Mccoy,5/25/1983,16,12/28/2018,98,2008,AK
Karen,Kane,9/23/1985,17,10/17/2018,73,1998,MN
Stephanie,Horton,1/13/1982,10,9/3/2018,71,2017,MI
Christopher,Cummings,11/20/1966,8,4/29/2018,63,1991,NY
Holly,Skinner,2/19/1961,12,1/14/2018,95,1982,MN
Holly,Johnson,8/4/1997,11,7/17/2018,92,2012,DC
Kathleen,Miles,7/4/1991,18,1/12/2018,93,2014,NH
Kevin,Good,8/29/1975,0,1/2/2019,96,1987,TX
Spencer,Roberson,7/27/1979,4,5/2/2018,88,1981,TX
James,Jenkins,7/29/1994,7,2/27/2018,33,1989,IA
Linda,Kennedy,8/26/1992,20,11/21/2018,43,2012,WI
Michael,Foley,10/3/1994,13,12/23/2018,49,1988,VA
Monica,Robinson,7/10/1977,15,7/7/2018,94,1995,NH
Jennifer,Jenkins,3/16/1982,9,12/11/2018,36,1970,NV
Joshua,Spears,8/21/1962,12,4/18/2018,66,2014,NJ
Jeffrey,Cisneros,9/19/1961,17,7/31/2018,36,1981,MO
Isabel,Griffin,4/5/1962,16,7/21/2018,55,2010,PA
Amber,Neal,1/14/1982,11,8/14/2018,59,1989,AL
Carrie,Christian,9/21/1961,13,11/29/2018,40,1999,MA
Stacey,White,2/1/1969,0,6/13/2018,95,2009,MI
Kristen,Holt,2/15/1970,0,7/31/2018,84,1994,AZ
Jonathan,Craig,3/18/1980,7,10/28/2018,80,1979,VA
Crystal,Conway,3/24/1963,7,7/15/2018,95,1979,SD
Ian,Wells,3/5/1960,0,2/20/2018,44,1977,NV
Karen,Thompson,8/1/1983,10,3/16/2018,84,2003,OH
Kelly,Bishop,5/26/1998,13,10/14/2018,31,1992,CA
James,Wright,10/19/1974,1,7/21/2018,51,1979,MI
Raymond,Cooper,11/27/1972,19,8/10/2018,51,1978,ND
Misty,Holland,4/25/1973,3,9/9/2018,86,2004,NV
Brian,Smith,11/3/1998,1,1/28/2018,81,2000,NC
Barbara,Webb,2/9/1985,11,2/25/2018,53,2012,TN
Jillian,Wallace,2/14/1987,5,5/1/2018,52,1991,OR
Robert,Harris,12/21/1997,5,8/30/2018,95,1976,NV
Cynthia,Rogers,5/1/1988,6,11/14/2018,58,2017,NJ
Jeffrey,Smith,2/4/1964,19,2/21/2018,30,1987,NH
Eric,Dickson,10/25/1985,1,4/18/2018,41,1991,WY
Phyllis,Lee,6/25/1959,4,9/23/2018,32,1991,AK
Karen,Edwards,8/19/1995,15,7/18/2018,35,2005,TN
Jared,Goodwin,2/18/1975,8,10/14/2018,39,1994,UT
Angela,Miller,5/4/1985,9,5/28/2018,80,2000,NE
Anthony,Simpson,1/31/1992,17,5/14/2018,62,2003,HI
Alisha,Davies,7/31/1979,7,2/1/2018,90,1996,GA
Nathan,Matthews,3/8/1964,6,6/25/2018,52,1993,WI
Matthew,Baker,3/9/1974,4,1/16/2018,60,1977,NV
Nathan,Olson,12/12/1986,5,9/18/2018,89,1991,DC
Jason,Johnson,2/12/1995,5,6/10/2018,59,1972,MO
Michael,Smith,1/19/1971,7,3/5/2018,31,1998,NE
Matthew,Brown,3/15/1967,9,1/6/2019,53,1979,WI
Brandon,Anderson,2/5/1960,6,3/3/2018,52,1978,MD
Anthony,Cruz,6/4/1975,4,7/20/2018,46,2004,DC
Daniel,Turner,1/3/1993,5,11/14/2018,83,1996,LA
Shannon,Williams,6/8/1987,4,7/4/2018,46,1977,NH
Aaron,Jacobson,2/22/1988,11,8/31/2018,92,2014,UT
Jody,Jones,6/25/1985,20,5/16/2018,51,2017,OK
David,Tate,9/1/1970,19,6/17/2018,43,2010,ME
Jacob,Melton,10/5/1962,3,1/8/2019,30,1988,MI
Heidi,Zuniga,11/12/1977,5,4/30/2018,61,2002,HI
Billy,Gonzales,5/7/1967,6,4/19/2018,35,1980,NJ
Jacqueline,Gray,6/28/1959,0,5/29/2018,82,1977,ME
Alison,Long,6/14/1984,10,2/25/2018,54,1982,OK
David,Lewis,8/14/1996,5,9/21/2018,59,2007,AL
Wesley,Barnett,12/25/1984,0,2/9/2018,52,1981,NJ
Julia,Hernandez,6/8/1972,2,9/24/2018,33,1999,MA
Belinda,Garrison,8/17/1997,4,2/19/2018,59,1990,CO
Grace,Mcdowell,6/22/1963,5,9/8/2018,72,2016,NE
Natalie,Baker,10/17/1981,15,2/1/2018,56,1972,DC
Melissa,Warren,2/14/1994,9,4/13/2018,63,1998,MD
William,Woods,5/27/1978,17,4/5/2018,43,1976,NY
Joshua,Todd,8/14/1998,4,11/29/2018,38,2009,WY
William,Griffith,5/2/1966,20,1/9/2018,40,1998,NJ
John,Perez,2/28/1983,6,9/15/2018,83,2004,AZ
Michael,Bryan,8/8/1969,6,1/16/2018,85,1982,PA
Heather,Rivera,11/15/1988,14,4/2/2018,92,2010,MO
Larry,Mathis,2/21/1959,20,2/16/2018,75,1995,ID
Kyle,Chen,1/9/1974,2,2/3/2018,32,2011,WY
Tanya,Rose,6/6/1998,18,6/5/2018,98,1987,NM
Monica,Koch,4/1/1967,9,11/23/2018,74,1977,NH
William,Ritter,2/4/1998,12,2/14/2018,50,2013,ID
Dominic,Barnes,6/29/1973,10,2/13/2018,40,1981,MI
Stacy,Woodward,10/24/1964,11,7/8/2018,73,1983,KS
Debra,Walker,12/21/1966,14,3/10/2018,62,1971,TX
Michael,Garcia,4/26/1971,12,5/29/2018,33,2016,AL
Denise,Freeman,3/7/1985,16,12/15/2018,96,1992,AZ
William,Ward,9/21/1973,12,3/30/2018,33,1981,SC
Elizabeth,Frank,1/10/1962,20,6/8/2018,52,1984,NC
Jennifer,Perry,11/2/1968,17,5/16/2018,75,1995,ME
Amber,Williams,7/9/1996,13,2/8/2018,37,1988,DC
Lisa,Johnson,1/4/1986,13,12/22/2018,75,1981,VA
Victoria,Reyes,3/10/1992,10,6/29/2018,83,1987,TX
David,Hurst,6/8/1979,9,11/29/2018,91,1974,AZ
Kristen,Preston,8/28/1995,10,8/16/2018,48,2018,IL
Whitney,Blanchard,3/31/1982,18,9/2/2018,69,1995,NH
Christina,Montoya,11/27/1968,4,9/15/2018,47,1973,OR
David,Johnson,1/29/1988,4,12/1/2018,46,1982,SC
Shaun,Harvey,2/16/1985,5,8/22/2018,45,1985,OR
Lisa,Hutchinson,5/29/1976,5,9/6/2018,58,1995,MS
Chad,Stewart,5/4/1993,10,5/4/2018,69,1972,NV
Catherine,Harper,5/29/1972,14,8/23/2018,35,1978,WI
Kimberly,Montoya,5/12/1990,11,12/9/2018,70,2009,WY
Aaron,Johnson,12/11/1982,9,9/13/2018,98,1976,VA
Theresa,Brennan,12/21/1967,1,7/28/2018,36,2018,CO
Brenda,Gordon,1/19/1993,10,1/14/2018,46,1991,WV
Yesenia,Nelson,1/24/1989,4,7/28/2018,34,1974,NC
Kristine,Burke,6/4/1971,17,10/21/2018,89,2004,UT
Joseph,Sampson,4/20/1993,0,2/4/2018,96,1979,UT
John,Brock,9/17/1983,14,8/12/2018,44,2001,IL
Greg,Rogers,11/14/1980,15,7/19/2018,46,2004,NY
Randy,Gilbert,4/10/1968,12,5/30/2018,70,1975,NY
Megan,Woodard,3/31/1967,1,2/13/2018,41,1977,VT
Andrew,Mercado,9/10/1994,19,12/11/2018,75,1979,IA
Sally,Frazier,4/18/1966,6,12/12/2018,97,2007,HI
Nancy,Larsen,10/8/1983,6,5/15/2018,40,2003,VA
Michelle,Santos,8/3/1967,15,10/31/2018,99,2001,DE
Richard,White,9/22/1988,5,5/25/2018,67,2009,OH
Cathy,Parker,12/29/1962,4,1/10/2018,80,2015,IL
Trevor,Mitchell,12/3/1964,5,3/10/2018,30,2010,NH
Kenneth,Brown,5/27/1974,1,1/22/2018,83,1998,AL
Angela,Butler,11/19/1977,17,9/27/2018,60,1970,AR
Cynthia,Bryant,4/8/1982,18,8/26/2018,88,1978,MT
Christine,Moore,12/1/1972,15,3/22/2018,30,1982,KY
Ruben,Le,3/16/1990,8,1/23/2018,84,1975,NE
Richard,Jennings,6/18/1993,2,3/8/2018,62,2017,AL
Amy,Lucas,11/30/1991,4,9/13/2018,87,1980,NY
Brian,Ross,6/19/1963,15,1/9/2019,53,2010,AR
Alex,Gomez,5/19/1969,6,5/10/2018,65,1991,WA
David,Herrera,5/16/1989,2,10/27/2018,86,1995,MA
Aaron,Pittman,6/29/1992,9,8/27/2018,81,2002,MI
Jamie,Morton,11/20/1968,4,1/11/2018,51,1986,CA
